Note	Frequency (18737 in total)
m1bp	1
m1e	1
m2's2's	1
m2(conext)	1
m2)	1
m2-4	1
m2/p1/p1	1
m2/y1	1
m2?/r3	1
m2bl	1
m2bluff	1
m2cf	1
m2e>>>	1
m2p	1
m2p?/g2?	1
m2r	1
m2rp	1
m2sf	1
m2x/d1/b1/m1	1
m3)	1
m3/5	1
m3/b1	1
m3/g1	1
m3/g2	1
m3/n2	1
m3/r3	1
m3bl	1
m3e	1
m3e>>>	1
m3lf	1
m3pf	1
m3pff	1
m4/5	1
m4/g2	1
m4/i2?	1
m4?)	1
m4?/r3	1
m4?s4	1
m4amb	1
m4conf	1
m4df?/r3tfstomp	1
m4f2p	1
m4fpf	1
m4fpp	1
m4p	1
m4pfc	1
m4prompts	1
m5(cm)	1
m5(maybe	1
m5)	1
m5/b3	1
m5/r1	1
m5>>>>	1
m5?)	1
m5f	1
many	1
match	1
math	1
max	1
may	1
mc	1
mean	1
means	1
messed	1
midgame	1
mine	1
mis	1
misprompt	1
mmay	1
modded	1
most	1
moved	1
multi-blacks	1
multis/greens	1
must	1
n(2	1
n1)	1
n1/	1
n1/2	1
n1/n2	1
n1e	1
n1f	1
n1n2	1
n2/m2/m1	1
n2/s4	1
n234f	1
n2gd	1
n2hf	1
n2lf	1
n2lpc	1
n2p	1
n2save	1
n3/4	1
n3/s4	1
n345	1
n3>>>	1
n3df	1
n3lf	1
n3pos	1
n3tf	1
n4/5	1
n4fpf	1
n4lf	1
n4p	1
n4pf	1
n5?g2	1
n5ceplease	1
n5df	1
n5pos	1
n5save	1
n>=2	1
nb(g4)	1
ne	1
needed)	1
needs	1
nes	1
nevermind	1
new(i1)	1
next	1
nf	1
ng	1
nick	1
nlocks	1
no...bad	1
no?)?	1
noi2	1
nonb5	1
none	1
nop	1
normally	1
not)	1
not))	1
note	1
notn4	1
now(g3)	1
nplay	1
npos	1
nsave	1
null's	1
nulled	1
nullpos	1
nx	1
o2/4	1
o2/o3	1
o2/r2	1
o2lpc	1
o2x	1
o3/y3p	1
o3bbg	1
o3df	1
o3e>>>	1
o3fe	1
o3play	1
o4/b3	1
o4>>>	1
o4epp	1
o4f	1
o4p	1
o5?/o3?	1
o5?/o3?/g3?	1
o5df	1
o5e	1
o5e>	1
o5e>>>	1
o5ppc	1
ocm's	1
ocm(b1)	1
ocm(b4)	1
ocm(b4/5)	1
ocm(b5	1
ocm(c2	1
ocm(i2	1
ocm(m2)	1
ocm(m4	1
ocm(m4)	1
ocm(mx	1
ocm(non	1
ocm(o5)	1
ocm(oops)	1
ocm(p2)	1
ocm(p4)	1
ocm(p5...	1
ocm(r2)	1
ocm(r4/x5	1
ocm(r5	1
ocm(some	1
ocm(t5)	1
ocm(w2)	1
ocm(w3)	1
ocm(w3)?	1
ocm(w3?)(r3)	1
ocm(w4)	1
ocm(w5?)	1
ocm(x3	1
ocm(x5)	1
ocm(y2)	1
ocm(y3	1
ocm(y3)	1
ocm(y5)	1
ocm)	1
ocm+(p3)	1
ocm/tcm	1
ocm1(b3)	1
ocm1(u3)	1
ocm1(y2)	1
ocm2(not	1
ocm2(u2)	1
ocm=>>	1
of)(save	1
omnis	1
once	1
ones	1
oopbluff	1
oopslol	1
ooptb	1
opc(b2)	1
opc(g4)	1
opcm	1
opening	1
order	1
original	1
otherwise	1
out)	1
out...no	1
outside	1
over	1
overlap	1
p&b5?>>>	1
p/b/w	1
p/b3	1
p/g3	1
p/m5	1
p/r3	1
p1/m2	1
p12	1
p1cf	1
p1f	1
p1hl	1
p1pb	1
p1pp2f	1
p2/4	1
p2/m4	1
p2/y2/b2	1
p2?)	1
p2?>>>	1
p2?no	1
p2bluff	1
p2e>>>	1
p2e>>>>	1
p2e?>>>	1
p2l	1
p2p4	1
p3+pos	1
p3/2/1	1
p3?save(myprob	1
p3e	1
p3gd	1
p3pp	1
p3sf	1
p3x	1
p4/5	1
p42	1
p4>>maybe?	1
p4?)	1
p4bl	1
p4d	1
p4db	1
p4fop	1
p4p	1
p4pf	1
p4pff	1
p4pri	1
p5=>b	1
p5>>>	1
p5>>>?	1
p5?>>>	1
p5bl	1
p5ce	1
p5df	1
p5e>>>	1
p5f	1
p5lf	1
p5pf	1
p5pff	1
p5why	1
passed	1
pb?(though	1
pcm	1
pdb	1
perfect	1
pfg	1
phase	1
pick	1
pink)	1
pinks	1
pipe	1
play(b3)	1
play(g1)	1
play(g1)not	1
play(g2)	1
play(g3)	1
play(g4	1
play(g4)	1
play(k1)	1
play(n4)	1
play(r2)	1
play(r4)	1
play(w4)	1
play(y3)	1
play(y4)	1
play)?	1
play2	1
play:	1
play:b4)	1
play:n1	1
played)?	1
playgroup	1
plays(b4)	1
plays(byr)	1
plays(focus)	1
plays(i2?)	1
plays(i3)	1
plays(i4)	1
plays(level	1
plays(m2)	1
plays(m4)	1
plays(m5)	1
plays(n1	1
plays(p2)	1
plays(r4)	1
plays(r5)	1
plays(r5?	1
plays(s3)	1
plays(t2)	1
plays/cm	1
plays/m3	1
plays/x	1
plays:	1
playsr1	1
playsr5	1
playtfp	1
pleaseg3	1
pm	1
pm5	1
pos(m4)	1
pos(o3)	1
pos(o4)	1
pos(u2)	1
posbomb	1
posible	1
posm4	1
posplay	1
poss	1
possum	1
postional	1
postp	1
potentially	1
pre	1
pref	1
prefer	1
preferred)	1
pri(b4)?	1
pri(i3)	1
pri(n3)x	1
pri(o5)	1
pri(r2?)	1
pri(r3)	1
pri(r5)	1
pri(w3)	1
pri(y3)	1
pri(y5)	1
pri>>>>	1
pri?(i4)	1
pri?(ool)	1
pri?g5?	1
prig5	1
priorities	1
prism	1
promise	1
promise)	1
protect	1
psuit	1
pull(p1)(amb	1
pull(x2	1
pulled	1
pulled(b1?)	1
pulls(5)	1
pulls(b1)	1
pulls(c2?)	1
pulls(k2)	1
pulls(ool)	1
pulls(r1)	1
pulls=>	1
pulls>	1
pulls?(ool)	1
purple)	1
push(p3)	1
push(r2)	1
quite	1
r)	1
r/b/p3	1
r/b4	1
r/g5	1
r/i2	1
r/i5	1
r/m	1
r/m2	1
r/m2(r2)	1
r/m3	1
r/o5	1
r/p3	1
r/w4	1
r/y/i3	1
r/y4	1
r1/m1	1
r1/m3	1
r1/m5	1
r12f	1
r1>>	1
r1?(y4)	1
r1e1>>>>	1
r1e?y3?	1
r1f	1
r2(i5)	1
r2/b3	1
r2/l1	1
r2/m2	1
r2/r1	1
r2/r3	1
r234	1
r23df	1
r23f	1
r2>>>>	1
r2>>>?	1
r2?no	1
r2?r3	1
r2\\y2	1
r2amb	1
r2b	1
r2conf	1
r2dlf	1
r2e>>	1
r2fix	1
r2gd	1
r2pp	1
r2rf	1
r2sf	1
r3):play(y3	1
r3...r2	1
r3/4	1
r3>>>?	1
r3>i3	1
r3ambf	1
r3cont	1
r3d	1
r3discard	1
r3dupe	1
r3e???>>>	1
r3hf	1
r3hff	1
r3luck	1
r3ppf	1
r3sf	1
r4):play(m2	1
r4/2/3	1
r4/3	1
r4/m4	1
r4/maybe	1
r4/o5	1
r4/r3/m2	1
r4/some	1
r4/y4	1
r4=>	1
r4>>>	1
r4bl	1
r4conf	1
r4db	1
r4ds	1
r4e==>	1
r4e>>>	1
r4fcf	1
r4fe	1
r4fpp	1
r4pd	1
r4pfp	1
r4pos	1
r4s	1
r5/i4	1
r5/p5//b5y5	1
r5:context	1
r5>>>	1
r5?(cm)	1
r5ce	1
r5e>>	1
r5ffpf	1
r5fp	1
r5fuck	1
r5p	1
r5p4f	1
r5pf	1
rah)	1
rank	1
rcf(g4)	1
read	1
reasoing	1
reclues	1
red)	1
red?(why	1
redirect	1
redist(y3)	1
reorder	1
req	1
reset	1
resolves	1
resolving	1
restriction	1
rewrite	1
rf	1
rgp	1
ri2/3	1
rip	1
risk	1
ro5	1
round	1
rule	1
run	1
rutd	1
rw	1
s	1
s2f	1
s3df	1
sad)	1
safety	1
save!!!(n5)	1
save(!b	1
save(2/5)(p2)	1
save(2/5)(r2)	1
save(2/5)(x5)	1
save(2/5)(y2?)	1
save(2/5)(y5)	1
save(a1)	1
save(a4?)	1
save(b/g22)	1
save(b/r3)	1
save(b/r4)	1
save(b/w3)	1
save(b3):play(b1	1
save(b3):play(m2)	1
save(b3/4)	1
save(b3?)	1
save(b4):play(b1)	1
save(b4):play(b2	1
save(b4):play(b3f)	1
save(bg4)	1
save(c2)	1
save(c4)	1
save(dark	1
save(early	1
save(g/b2	1
save(g/y/k)	1
save(g3):play(g2	1
save(g3/4)	1
save(g4)?	1
save(g4)play(m3)	1
save(g4/y4)	1
save(g4?)	1
save(g5)	1
save(gby)	1
save(i/t4)	1
save(i3o3)	1
save(i4/t4/l4)	1
save(i5)	1
save(ideally	1
save(k2	1
save(k3-4)	1
save(k3-5)	1
save(k3/4)	1
save(k3/4):play(k1)	1
save(k5)	1
save(kindahh	1
save(l2)	1
save(l4)play(o4)	1
save(loaded)	1
save(lol)5	1
save(m2	1
save(m2-5)	1
save(m2?):play(g2)	1
save(m3)play(t3)	1
save(m4)(needed	1
save(m4):play(m2)	1
save(m4?)play(m2	1
save(m5)	1
save(m5?)	1
save(maybe	1
save(muddy)	1
save(multiple	1
save(mx)?	1
save(n	1
save(n2	1
save(n2/3)	1
save(n3	1
save(n3-5)	1
save(n4/5)	1
save(n5?)	1
save(nx	1
save(o/r2)	1
save(o2)	1
save(o3)	1
save(omni)	1
save(p3	1
save(p3):play(b3)	1
save(p3):play(p1)	1
save(p3)context	1
save(p4):play(g4)	1
save(p4):play(p3)	1
save(pink)	1
save(plays)	1
save(prob	1
save(quack	1
save(r2	1
save(r2):noplays	1
save(r2?)	1
save(r2dupe)	1
save(r4	1
save(r4):	1
save(r4):play(r1	1
save(r5?)	1
save(rcf)	1
save(rg)	1
save(rgk)(rg)	1
save(ryi)	1
save(rz	1
save(stall1)	1
save(t2)	1
save(t2)!l!r!s	1
save(u5)	1
save(w2)	1
save(w4	1
save(w4):no	1
save(x2	1
save(x2)(r2)	1
save(x3)	1
save(y2)(cm)	1
save(y2)p	1
save(y2/r2	1
save(y2?)	1
save(y3):play(y2)	1
save(y3)?	1
save(y4):	1
save(y4):play(r4)	1
save(y4):play(y2)	1
save(y5)	1
save(ybp)	1
save(z4)	1
save)?	1
save/p1	1
save/r2f	1
save:4	1
save:g3	1
save:p	1
save?(r2)	1
save?n2/5	1
savei2	1
savel5(now	1
savep4	1
saver4	1
savey2	1
savey4	1
saw	1
say	1
says	1
sb	1
scm	1
sd	1
sdcm's	1
sdcm(?)	1
sdcm(b4	1
sdcm(b5	1
sdcm(g3)	1
sdcm(i4	1
sdcm(ool	1
sdcm(y4)	1
sdcm1	1
sdcm?(r2)	1
sdskipcm	1
sdstall	1
se	1
seat	1
seemed	1
seen	1
self	1
semi-important	1
setup	1
shoot	1
simple	1
situation	1
skip?)	1
skips	1
skipsdcm	1
sn5	1
so)	1
some	1
something	1
sopt	1
sound	1
spook	1
stacked	1
stale(i	1
stale(looks	1
stale1	1
stall(1	1
stall(i5)	1
stall/cm?	1
stall/pull?	1
stall/save	1
stall?5	1
stick	1
stomping	1
stop	1
stopped(i3-5)	1
strange	1
strike1	1
strikes	1
suit	1
super	1
sweet	1
switch	1
syall	1
t/m	1
t/m1	1
t12:somethings	1
t18:	1
t1=>	1
t1conf	1
t1e	1
t2/m1	1
t23	1
t25	1
t2>>>	1
t30.5:	1
t33	1
t34:plays	1
t35:m4?	1
t3conf	1
t3df	1
t3f	1
t3play	1
t4/m2/3	1
t4/s4/n4play	1
t46plays	1
t4bl	1
t4e==>	1
t4f	1
t4pff	1
t4pfp	1
t55:stall	1
taken	1
targets	1
taught	1
tbluff	1
tccm(g5)	1
tccm(maybe)	1
tcm(b4)	1
tcm(iy?)	1
tcm(m4)	1
tcm(u4)	1
tcm(y2	1
td	1
td(y1)	1
tell	1
tempo	1
thank	1
thanks	1
that(r1)	1
them	1
theory	1
this)>>>	1
though?)	1
times	1
tocm(g4)	1
took	1
tp(another	1
tp(g5)	1
tried	1
triggered	1
triple	1
trying	1
turned	1
typically	1
u1play	1
u1pos/y2/3?	1
u2/5	1
u2/u3/u5?	1
u2/u5/m3	1
u2posreclue	1
u2skip	1
u3/4/5	1
u4p	1
u4play	1
u4tp	1
u5/2?	1
u5>>>	1
u5pos	1
ucm/play	1
udd(g2)	1
udd(i2)	1
udd(o2)	1
udd(p1)	1
udd(p3)	1
udd(r3)	1
udd(this	1
udd(y2)	1
udd2	1
uhhh	1
ui	1
ummm	1
unamb	1
unclueable	1
uneeded	1
unfortunantly	1
unlocks	1
until	1
uplay	1
upos	1
urghhh	1
useful	1
utcm	1
utd(b1)	1
utd(g1)	1
utd(o1)	1
utd(o3)	1
utd(o4)	1
utd(r1)	1
utd(y3)	1
utd/udd	1
utp(g2?)	1
utpd	1
utpdb	1
utpull	1
ux	1
uy	1
valid	1
void	1
w/b2	1
w/r5	1
w1f	1
w2)	1
w2?)	1
w2lf	1
w2p	1
w2redist	1
w2sf	1
w2tf	1
w3)	1
w3/r3?	1
w3/w4?	1
w3?save(y4)	1
w3bl	1
w3fp	1
w3lf	1
w4)?	1
w4>>>	1
w4ff	1
w4p	1
w4pf	1
w4tf	1
w5df	1
w5f	1
w5lf	1
w5sf	1
wasn't	1
were	1
whichever	1
whycm	1
whydupe	1
win	1
winable	1
wining	1
wins	1
wish	1
without	1
works)	1
worst)(r2)	1
wouldn't	1
wp	1
write	1
wtf	1
x(y2	1
x(y2?)	1
x2/i3with	1
x2f	1
x2g4	1
x3(not	1
x4/5	1
y/b	1
y/b2	1
y/b2?	1
y/g	1
y/g3	1
y/i2	1
y/i2f	1
y/m2	1
y/o1	1
y1's	1
y1/m2	1
y12f	1
y1>>>	1
y1>>>(this	1
y1?>>>>	1
y1?g4	1
y1e	1
y1e>>>	1
y1e?(ool)	1
y1f	1
y1hf	1
y2(locked)	1
y2)	1
y2-4)	1
y2/3/i2	1
y2/i2-4	1
y2/r2	1
y2/t2/g2	1
y2>>>>	1
y2?==>	1
y2e	1
y2e(exact)(ool)	1
y2e===>	1
y2e>>>	1
y2fa	1
y2p	1
y2pff	1
y2rf	1
y2save	1
y2sf	1
y3/2	1
y3/4?	1
y3/i2	1
y3/o5	1
y3=>	1
y3?r2?	1
y3b	1
y3blocked	1
y3conf	1
y3dlf	1
y3fa	1
y3ff	1
y3gd	1
y3lf/r3df	1
y3pf	1
y3plays	1
y3pp	1
y3rd	1
y4(blaze?)(fix	1
y4(dda	1
y4/2/3	1
y4/3/2	1
y4/p4	1
y4/r4	1
y4>>(i4)	1
y4?)	1
y4???>>	1
y4b	1
y4bl	1
y4bp	1
y4c.f	1
y4ch	1
y4db	1
y4dfp	1
y4dlf	1
y4dp	1
y4e>>>	1
y4ff	1
y4ffp	1
y4fpf	1
y4fpf/g4/	1
y4lf	1
y4pf	1
y4play	1
y4pp	1
y4r4	1
y4sf	1
y4tffix	1
y5(ce)	1
y5>>	1
y5efp	1
y5fp	1
y5fpfp	1
y5fpp	1
y5pf	1
y5pff	1
y5pfpf	1
y5tcf	1
y5tf	1
yellow)	1
yi2/3b	1
ym2/3	1
yolo	1
yours	1
yp2/3	1
ys	1
yup	1
yw	1
z3?)	1
z5)(y/r)	1
zero	1
zm	1
