Players	Avg eff	Num of games	Link
Aluap, antitelharsic, TheDaniMan	1.56	1	https://hanab.live/history/Aluap/antitelharsic/TheDaniMan
Aluap, antitelharsic, kirstar, lucasmayer	1.56	1	https://hanab.live/history/Aluap/antitelharsic/kirstar/lucasmayer
Aluap, nitawa, Sucubis	1.56	1	https://hanab.live/history/Aluap/nitawa/Sucubis
Amy2, bjnh, Lanvin, Nitrate2	1.56	1	https://hanab.live/history/Amy2/bjnh/Lanvin/Nitrate2
Amy2, jack67889, nitawa	1.56	1	https://hanab.live/history/Amy2/jack67889/nitawa
Andreasz, Bot-Fiora, ksfortson	1.56	1	https://hanab.live/history/Andreasz/Bot-Fiora/ksfortson
Andrew_UK, asaelr, Pablo-, sephiroth	1.56	1	https://hanab.live/history/Andrew_UK/asaelr/Pablo-/sephiroth
Andrew_UK, florrat2, Libster, RaKXeR	1.56	1	https://hanab.live/history/Andrew_UK/florrat2/Libster/RaKXeR
Animex52, catula, jack67889, nitawa, Pablo-, Sucubis	1.56	1	https://hanab.live/history/Animex52/catula/jack67889/nitawa/Pablo-/Sucubis
BlueNovember, DaBeast, HelanaAshryvr	1.56	1	https://hanab.live/history/BlueNovember/DaBeast/HelanaAshryvr
BlueNovember, DaBeast, kappatosity, mystus	1.56	1	https://hanab.live/history/BlueNovember/DaBeast/kappatosity/mystus
BlueNovember, HelanaAshryvr, Nitrate, omegaxis	1.56	1	https://hanab.live/history/BlueNovember/HelanaAshryvr/Nitrate/omegaxis
BlueNovember, gwenhwyfarrr, Pantheia	1.56	1	https://hanab.live/history/BlueNovember/gwenhwyfarrr/Pantheia
Bonja97, DMoney, melwen, Nitrate2, Pablo-, TheDaniMan	1.56	1	https://hanab.live/history/Bonja97/DMoney/melwen/Nitrate2/Pablo-/TheDaniMan
Bonja97, Dr_Kakashi, pianoblook, piper	1.56	1	https://hanab.live/history/Bonja97/Dr_Kakashi/pianoblook/piper
Bonja97, Fey, NoMercy, piper	1.56	1	https://hanab.live/history/Bonja97/Fey/NoMercy/piper
Bonja97, melwen, scharkbite, will.i.am	1.56	1	https://hanab.live/history/Bonja97/melwen/scharkbite/will.i.am
Bot-Fiora, griff77, Wittvector	1.56	1	https://hanab.live/history/Bot-Fiora/griff77/Wittvector
Bot-Fiora, griff77, ksfortson	1.56	1	https://hanab.live/history/Bot-Fiora/griff77/ksfortson
CIken, McPhisto2051, MKQ, Triqueon	1.56	1	https://hanab.live/history/CIken/McPhisto2051/MKQ/Triqueon
Cadenza, ReaverSe, TrashBluffer	1.56	1	https://hanab.live/history/Cadenza/ReaverSe/TrashBluffer
Carunty, Kyle, sephiroth	1.56	1	https://hanab.live/history/Carunty/Kyle/sephiroth
Carunty, doctorabi, sephiroth	1.56	1	https://hanab.live/history/Carunty/doctorabi/sephiroth
Carunty, jack67889, Pablo-, sephiroth	1.56	1	https://hanab.live/history/Carunty/jack67889/Pablo-/sephiroth
ChristopheAF, Floriman, kimbifille, Kyle	1.56	1	https://hanab.live/history/ChristopheAF/Floriman/kimbifille/Kyle
ChristopheAF, Lanvin, MangoPie, Wittvector	1.56	1	https://hanab.live/history/ChristopheAF/Lanvin/MangoPie/Wittvector
ChristopheAF, Lanvin, MarkusKahlsen	1.56	2	https://hanab.live/history/ChristopheAF/Lanvin/MarkusKahlsen
ChristopheAF, Lanvin, VerySloppyTwo, wump	1.56	1	https://hanab.live/history/ChristopheAF/Lanvin/VerySloppyTwo/wump
ChristopheAF, MarkusKahlsen, micerang, swineherd	1.56	1	https://hanab.live/history/ChristopheAF/MarkusKahlsen/micerang/swineherd
ChristopheAF, dobi, MangoPie, wump	1.56	1	https://hanab.live/history/ChristopheAF/dobi/MangoPie/wump
ChristopheAF, eliclax, Lanvin, qqqq	1.56	1	https://hanab.live/history/ChristopheAF/eliclax/Lanvin/qqqq
ChristopheAF, eliclax, Lanvin, rz	1.56	1	https://hanab.live/history/ChristopheAF/eliclax/Lanvin/rz
ChristopheAF, kimbifille, TimeHoodie	1.56	1	https://hanab.live/history/ChristopheAF/kimbifille/TimeHoodie
ChristopheAF, qqqq, Wittvector	1.56	1	https://hanab.live/history/ChristopheAF/qqqq/Wittvector
Cocorifle, Floriman, Kyle	1.56	1	https://hanab.live/history/Cocorifle/Floriman/Kyle
Cocorifle, Kyle, TimeHoodie	1.56	1	https://hanab.live/history/Cocorifle/Kyle/TimeHoodie
Cynas, kappatosity, kiffff	1.56	1	https://hanab.live/history/Cynas/kappatosity/kiffff
DMoney, Dr_Kakashi, Valetta6789	1.56	1	https://hanab.live/history/DMoney/Dr_Kakashi/Valetta6789
DMoney, Floriman, Kyle, scharkbite	1.56	1	https://hanab.live/history/DMoney/Floriman/Kyle/scharkbite
DMoney, IAMJEFF, micerang, scharkbite	1.56	1	https://hanab.live/history/DMoney/IAMJEFF/micerang/scharkbite
DMoney, Kyle, scharkbite, sephiroth	1.56	1	https://hanab.live/history/DMoney/Kyle/scharkbite/sephiroth
DMoney, Nitrate2, Pablo-, sephiroth	1.56	1	https://hanab.live/history/DMoney/Nitrate2/Pablo-/sephiroth
DMoney, dobi, Sturm, Zakisan	1.56	1	https://hanab.live/history/DMoney/dobi/Sturm/Zakisan
DMoney, florrat2, Livia, sankala fan	1.56	1	https://hanab.live/history/DMoney/florrat2/Livia/sankala fan
DMoney, newduke, Sturm	1.56	1	https://hanab.live/history/DMoney/newduke/Sturm
DaBeast, HelanaAshryvr, TheDaniMan	1.56	1	https://hanab.live/history/DaBeast/HelanaAshryvr/TheDaniMan
DaBeast, dobi, omegaxis	1.56	1	https://hanab.live/history/DaBeast/dobi/omegaxis
DaBeast, kappatosity, maxeymo, wshull	1.56	1	https://hanab.live/history/DaBeast/kappatosity/maxeymo/wshull
Doge, ricardodd, robense	1.56	1	https://hanab.live/history/Doge/ricardodd/robense
Dorurung, FrozenStella, GameConqueror, ReaverSe	1.56	1	https://hanab.live/history/Dorurung/FrozenStella/GameConqueror/ReaverSe
Dorurung, GameConqueror, ReaverSe	1.56	1	https://hanab.live/history/Dorurung/GameConqueror/ReaverSe
DrDrej, FrozenWinters, TheDaniMan	1.56	1	https://hanab.live/history/DrDrej/FrozenWinters/TheDaniMan
Dr_Kakashi, Fey, pianoblook	1.56	1	https://hanab.live/history/Dr_Kakashi/Fey/pianoblook
Dr_Kakashi, Floriman, IAMJEFF, scharkbite	1.56	1	https://hanab.live/history/Dr_Kakashi/Floriman/IAMJEFF/scharkbite
Dr_Kakashi, Floriman, Livia, sin_faith	1.56	1	https://hanab.live/history/Dr_Kakashi/Floriman/Livia/sin_faith
Dr_Kakashi, Floriman, Sucubis	1.56	1	https://hanab.live/history/Dr_Kakashi/Floriman/Sucubis
Dr_Kakashi, Floriman, kodomazer	1.56	1	https://hanab.live/history/Dr_Kakashi/Floriman/kodomazer
Dr_Kakashi, IAMJEFF, Jake_Stiles, Valetta6789	1.56	1	https://hanab.live/history/Dr_Kakashi/IAMJEFF/Jake_Stiles/Valetta6789
Dr_Kakashi, IAMJEFF, Romain672	1.56	1	https://hanab.live/history/Dr_Kakashi/IAMJEFF/Romain672
Dr_Kakashi, NoMercy, qqqq	1.56	1	https://hanab.live/history/Dr_Kakashi/NoMercy/qqqq
Dr_Kakashi, indego, qqqq, Wittvector	1.56	1	https://hanab.live/history/Dr_Kakashi/indego/qqqq/Wittvector
Dr_Kakashi, joelwool, MarkusKahlsen, sephiroth	1.56	1	https://hanab.live/history/Dr_Kakashi/joelwool/MarkusKahlsen/sephiroth
Durandal, Lanvin, MarkusKahlsen	1.56	1	https://hanab.live/history/Durandal/Lanvin/MarkusKahlsen
Durandal, Lanvin, macanek, MangoPie	1.56	1	https://hanab.live/history/Durandal/Lanvin/macanek/MangoPie
FairyBoots, newduke, Sturm	1.56	1	https://hanab.live/history/FairyBoots/newduke/Sturm
Feer, IAMJEFF, jeep	1.56	1	https://hanab.live/history/Feer/IAMJEFF/jeep
Feer, kopen, micerang, padi	1.56	1	https://hanab.live/history/Feer/kopen/micerang/padi
Fey, Lanvin, MarkusKahlsen	1.56	1	https://hanab.live/history/Fey/Lanvin/MarkusKahlsen
Fey, MangoPie, ricardodd, zeinab001	1.56	1	https://hanab.live/history/Fey/MangoPie/ricardodd/zeinab001
Fey, MarkusKahlsen, Sucubis	1.56	1	https://hanab.live/history/Fey/MarkusKahlsen/Sucubis
Fey, frosty104, Lel0uch, sin_faith	1.56	1	https://hanab.live/history/Fey/frosty104/Lel0uch/sin_faith
Fey, jack67889, robense	1.56	1	https://hanab.live/history/Fey/jack67889/robense
Fey, jack67889, swineherd, TimeHoodie	1.56	1	https://hanab.live/history/Fey/jack67889/swineherd/TimeHoodie
Fey, sephiroth, swineherd, TimeHoodie	1.56	1	https://hanab.live/history/Fey/sephiroth/swineherd/TimeHoodie
Fireheart, Floriman, IAMJEFF, Libster	1.56	1	https://hanab.live/history/Fireheart/Floriman/IAMJEFF/Libster
Fireheart, IAMJEFF, IAMJEFFFAN	1.56	1	https://hanab.live/history/Fireheart/IAMJEFF/IAMJEFFFAN
Fireheart, IAMJEFF, Valetta6789	1.56	12	https://hanab.live/history/Fireheart/IAMJEFF/Valetta6789
Fireheart, kimbifille, Kyle	1.56	1	https://hanab.live/history/Fireheart/kimbifille/Kyle
Fireheart, kimbifille, Kyle, Valetta6789	1.56	1	https://hanab.live/history/Fireheart/kimbifille/Kyle/Valetta6789
Fireheart, kopen, MasN, micerang	1.56	1	https://hanab.live/history/Fireheart/kopen/MasN/micerang
Fireheart, sephiroth, Valetta6789	1.56	1	https://hanab.live/history/Fireheart/sephiroth/Valetta6789
Floriman, Kyle, lotem, scharkbite	1.56	1	https://hanab.live/history/Floriman/Kyle/lotem/scharkbite
Floriman, Lanvin, Lel0uch, sephiroth	1.56	1	https://hanab.live/history/Floriman/Lanvin/Lel0uch/sephiroth
Floriman, indego, Kyle, VerySloppyTwo	1.56	1	https://hanab.live/history/Floriman/indego/Kyle/VerySloppyTwo
Floriman, indego, MangoPie	1.56	1	https://hanab.live/history/Floriman/indego/MangoPie
Floriman, jack67889, kimbifille, Valetta6789	1.56	1	https://hanab.live/history/Floriman/jack67889/kimbifille/Valetta6789
Floriman, kimbifille, micerang	1.56	1	https://hanab.live/history/Floriman/kimbifille/micerang
Gazrovor, kopen, Libster, RaKXeR	1.56	1	https://hanab.live/history/Gazrovor/kopen/Libster/RaKXeR
HelanaAshryvr, Kyle, omegaxis	1.56	1	https://hanab.live/history/HelanaAshryvr/Kyle/omegaxis
HelanaAshryvr, Lanvin, MangoPie, squirrel1988, TimeHoodie, Wittvector	1.56	1	https://hanab.live/history/HelanaAshryvr/Lanvin/MangoPie/squirrel1988/TimeHoodie/Wittvector
HelanaAshryvr, MarkusKahlsen, Onen, TimeHoodie	1.56	1	https://hanab.live/history/HelanaAshryvr/MarkusKahlsen/Onen/TimeHoodie
HelanaAshryvr, MarkusKahlsen, TheDaniMan	1.56	2	https://hanab.live/history/HelanaAshryvr/MarkusKahlsen/TheDaniMan
HelanaAshryvr, MarkusKahlsen, yagami_black	1.56	1	https://hanab.live/history/HelanaAshryvr/MarkusKahlsen/yagami_black
HelanaAshryvr, joelw, kevincaseytdk1, newduke	1.56	1	https://hanab.live/history/HelanaAshryvr/joelw/kevincaseytdk1/newduke
HelanaAshryvr, omegaxis, ReaverSe, Romain672	1.56	1	https://hanab.live/history/HelanaAshryvr/omegaxis/ReaverSe/Romain672
HelanaAshryvr, omegaxis, orucsoraihc, TimeHoodie	1.56	1	https://hanab.live/history/HelanaAshryvr/omegaxis/orucsoraihc/TimeHoodie
HelanaAshryvr, sin_faith, TimeHoodie	1.56	1	https://hanab.live/history/HelanaAshryvr/sin_faith/TimeHoodie
IAMJEFF, Kyle, scharkbite	1.56	1	https://hanab.live/history/IAMJEFF/Kyle/scharkbite
IAMJEFF, Kyle, scharkbite, Valetta6789	1.56	1	https://hanab.live/history/IAMJEFF/Kyle/scharkbite/Valetta6789
IAMJEFF, Wittvector, Zakisan	1.56	1	https://hanab.live/history/IAMJEFF/Wittvector/Zakisan
IAMJEFF, indego, Lel0uch	1.56	1	https://hanab.live/history/IAMJEFF/indego/Lel0uch
Ibot02, posij118, Sturm	1.56	1	https://hanab.live/history/Ibot02/posij118/Sturm
IsabeltheCat, Lanvin, Pablo-	1.56	1	https://hanab.live/history/IsabeltheCat/Lanvin/Pablo-
IsabeltheCat, MalachiteMoa, MangoPie	1.56	1	https://hanab.live/history/IsabeltheCat/MalachiteMoa/MangoPie
IsabeltheCat, joelw, orucsoraihc	1.56	1	https://hanab.live/history/IsabeltheCat/joelw/orucsoraihc
IsabeltheCat, newduke, qqqq, Wittvector	1.56	1	https://hanab.live/history/IsabeltheCat/newduke/qqqq/Wittvector
IsabeltheCat, orucsoraihc, scharkbite	1.56	1	https://hanab.live/history/IsabeltheCat/orucsoraihc/scharkbite
Jake_Stiles, Ptheven, Will	1.56	1	https://hanab.live/history/Jake_Stiles/Ptheven/Will
James, Nitrate, Ramanujan1729, Simon	1.56	1	https://hanab.live/history/James/Nitrate/Ramanujan1729/Simon
Kyle, Lanvin, TimeHoodie, will.i.am	1.56	1	https://hanab.live/history/Kyle/Lanvin/TimeHoodie/will.i.am
Kyle, Lel0uch, Wittvector	1.56	1	https://hanab.live/history/Kyle/Lel0uch/Wittvector
Kyle, MangoPie, newduke	1.56	1	https://hanab.live/history/Kyle/MangoPie/newduke
Kyle, Romain672, Sucubis	1.56	1	https://hanab.live/history/Kyle/Romain672/Sucubis
Kyle, Smandon, will.i.am	1.56	1	https://hanab.live/history/Kyle/Smandon/will.i.am
Kyle, plus, TheDaniMan, TimeHoodie	1.56	1	https://hanab.live/history/Kyle/plus/TheDaniMan/TimeHoodie
Kyle, plus, swineherd	1.56	1	https://hanab.live/history/Kyle/plus/swineherd
Kyle, rz, Wittvector	1.56	1	https://hanab.live/history/Kyle/rz/Wittvector
Kyle, scharkbite, Valetta6789	1.56	1	https://hanab.live/history/Kyle/scharkbite/Valetta6789
Kyle, sephiroth, XMIL	1.56	1	https://hanab.live/history/Kyle/sephiroth/XMIL
Kyle, sephiroth, swineherd	1.56	1	https://hanab.live/history/Kyle/sephiroth/swineherd
Lanvin, Lel0uch, Pablo-, Sucubis	1.56	1	https://hanab.live/history/Lanvin/Lel0uch/Pablo-/Sucubis
Lanvin, MarkusKahlsen, Pimak, Wittvector	1.56	1	https://hanab.live/history/Lanvin/MarkusKahlsen/Pimak/Wittvector
Lanvin, MarkusKahlsen, VerySloppyTwo	1.56	1	https://hanab.live/history/Lanvin/MarkusKahlsen/VerySloppyTwo
Lanvin, MarkusKahlsen, robense, Wittvector	1.56	1	https://hanab.live/history/Lanvin/MarkusKahlsen/robense/Wittvector
Lanvin, Onen, TheDaniMan	1.56	1	https://hanab.live/history/Lanvin/Onen/TheDaniMan
Lanvin, Pimak, swineherd	1.56	1	https://hanab.live/history/Lanvin/Pimak/swineherd
Lanvin, ReaverSe, TheDaniMan	1.56	2	https://hanab.live/history/Lanvin/ReaverSe/TheDaniMan
Lanvin, macanek, TimeHoodie	1.56	1	https://hanab.live/history/Lanvin/macanek/TimeHoodie
Lanvin, macanek, omegaxis	1.56	1	https://hanab.live/history/Lanvin/macanek/omegaxis
Lanvin, macanek, robense	1.56	1	https://hanab.live/history/Lanvin/macanek/robense
Lanvin, melwen, Pablo-, VerySloppyTwo	1.56	1	https://hanab.live/history/Lanvin/melwen/Pablo-/VerySloppyTwo
Lanvin, melwen, sephiroth, swineherd	1.56	1	https://hanab.live/history/Lanvin/melwen/sephiroth/swineherd
Lel0uch, ReaverSe, TheDaniMan	1.56	1	https://hanab.live/history/Lel0uch/ReaverSe/TheDaniMan
Lel0uch, melwen, TimeHoodie	1.56	1	https://hanab.live/history/Lel0uch/melwen/TimeHoodie
Lel0uch, squirrel1988, VerySloppyTwo	1.56	1	https://hanab.live/history/Lel0uch/squirrel1988/VerySloppyTwo
Livia, pianoblook, piper, scharkbite	1.56	1	https://hanab.live/history/Livia/pianoblook/piper/scharkbite
MangoPie, MarkusKahlsen, melwen, TimeHoodie	1.56	1	https://hanab.live/history/MangoPie/MarkusKahlsen/melwen/TimeHoodie
MangoPie, maxdinechin, Tailz	1.56	1	https://hanab.live/history/MangoPie/maxdinechin/Tailz
MangoPie, newduke, Onen	1.56	1	https://hanab.live/history/MangoPie/newduke/Onen
MangoPie, newduke, torp	1.56	1	https://hanab.live/history/MangoPie/newduke/torp
MangoPie, rachyrules, Wittvector	1.56	1	https://hanab.live/history/MangoPie/rachyrules/Wittvector
MangoPie, rahsosprout, torp	1.56	1	https://hanab.live/history/MangoPie/rahsosprout/torp
MangoPie, rz, timotree	1.56	1	https://hanab.live/history/MangoPie/rz/timotree
MarkusKahlsen, Pablo-, pianoblook, robense	1.56	1	https://hanab.live/history/MarkusKahlsen/Pablo-/pianoblook/robense
MarkusKahlsen, Pablo-, swineherd, TheDaniMan	1.56	1	https://hanab.live/history/MarkusKahlsen/Pablo-/swineherd/TheDaniMan
MarkusKahlsen, melwen, sephiroth, swineherd	1.56	1	https://hanab.live/history/MarkusKahlsen/melwen/sephiroth/swineherd
MarkusKahlsen, mystus, TheDaniMan	1.56	2	https://hanab.live/history/MarkusKahlsen/mystus/TheDaniMan
MarkusKahlsen, sephiroth, swineherd, TheDaniMan	1.56	1	https://hanab.live/history/MarkusKahlsen/sephiroth/swineherd/TheDaniMan
ReaverSe, Shadourow, TheDaniMan	1.56	1	https://hanab.live/history/ReaverSe/Shadourow/TheDaniMan
ace201, BlueNovember, Nitrate, scharkbite	1.56	1	https://hanab.live/history/ace201/BlueNovember/Nitrate/scharkbite
ace201, DarthGandalf, nkkarpov	1.56	1	https://hanab.live/history/ace201/DarthGandalf/nkkarpov
ace201, Dr_Kakashi, Floriman	1.56	1	https://hanab.live/history/ace201/Dr_Kakashi/Floriman
ace201, HelanaAshryvr, MarkusKahlsen	1.56	1	https://hanab.live/history/ace201/HelanaAshryvr/MarkusKahlsen
ace201, IAMJEFF, kappatosity, newduke	1.56	1	https://hanab.live/history/ace201/IAMJEFF/kappatosity/newduke
ace201, Lanvin, TimeHoodie	1.56	1	https://hanab.live/history/ace201/Lanvin/TimeHoodie
ace201, MalachiteMoa, mystus	1.56	1	https://hanab.live/history/ace201/MalachiteMoa/mystus
ace201, MarkusKahlsen, Sturm, will.i.am	1.56	1	https://hanab.live/history/ace201/MarkusKahlsen/Sturm/will.i.am
ace201, aitch2, Lanvin	1.56	1	https://hanab.live/history/ace201/aitch2/Lanvin
ace201, bjnh, HelanaAshryvr, joelw	1.56	1	https://hanab.live/history/ace201/bjnh/HelanaAshryvr/joelw
ace201, bjnh, ReaverSe	1.56	1	https://hanab.live/history/ace201/bjnh/ReaverSe
ace201, caña, dobi, newduke	1.56	1	https://hanab.live/history/ace201/caña/dobi/newduke
ace201, derekcheah, DMoney, Lel0uch	1.56	1	https://hanab.live/history/ace201/derekcheah/DMoney/Lel0uch
ace201, eliclax, MarkusKahlsen	1.56	1	https://hanab.live/history/ace201/eliclax/MarkusKahlsen
ace201, kappatosity, newduke	1.56	1	https://hanab.live/history/ace201/kappatosity/newduke
ace201, newduke, omegaxis	1.56	1	https://hanab.live/history/ace201/newduke/omegaxis
adis, arv, DarthGandalf, IAMJEFF, kappatosity, NumerateClutter	1.56	1	https://hanab.live/history/adis/arv/DarthGandalf/IAMJEFF/kappatosity/NumerateClutter
adis, mystus, newduke	1.56	1	https://hanab.live/history/adis/mystus/newduke
aitch2, Floriman, Kyle, melwen	1.56	1	https://hanab.live/history/aitch2/Floriman/Kyle/melwen
aitch2, MangoPie, Sturm	1.56	1	https://hanab.live/history/aitch2/MangoPie/Sturm
aitch2, MarkusKahlsen, micerang, wshull	1.56	1	https://hanab.live/history/aitch2/MarkusKahlsen/micerang/wshull
aitch2, asaelr, HelanaAshryvr	1.56	1	https://hanab.live/history/aitch2/asaelr/HelanaAshryvr
aitch2, kooolant, orucsoraihc	1.56	1	https://hanab.live/history/aitch2/kooolant/orucsoraihc
amattias, joano580, percolate	1.56	1	https://hanab.live/history/amattias/joano580/percolate
antitelharsic, Ibot02, jack67889, Livia	1.56	1	https://hanab.live/history/antitelharsic/Ibot02/jack67889/Livia
antitelharsic, derekcheah, XMIL, Zakisan	1.56	1	https://hanab.live/history/antitelharsic/derekcheah/XMIL/Zakisan
antitelharsic, jack67889, nitawa	1.56	4	https://hanab.live/history/antitelharsic/jack67889/nitawa
antitelharsic, squirrel1988, Wittvector	1.56	1	https://hanab.live/history/antitelharsic/squirrel1988/Wittvector
aquarelle, ChristopheAF, kimbifille, Lanvin	1.56	1	https://hanab.live/history/aquarelle/ChristopheAF/kimbifille/Lanvin
aquarelle, HelanaAshryvr, kevincaseytdk1, MarkusKahlsen	1.56	1	https://hanab.live/history/aquarelle/HelanaAshryvr/kevincaseytdk1/MarkusKahlsen
aquarelle, boba, Lel0uch	1.56	1	https://hanab.live/history/aquarelle/boba/Lel0uch
argothiel, DMoney, newduke, Sturm	1.56	1	https://hanab.live/history/argothiel/DMoney/newduke/Sturm
argothiel, arv, maxeymo	1.56	1	https://hanab.live/history/argothiel/arv/maxeymo
argothiel, jeff10, nkkarpov, wshull	1.56	1	https://hanab.live/history/argothiel/jeff10/nkkarpov/wshull
argothiel, kiffff, ReaverSe, Thiercy	1.56	1	https://hanab.live/history/argothiel/kiffff/ReaverSe/Thiercy
argothiel, maxupicchu, ReaverSe, Spieler42	1.56	1	https://hanab.live/history/argothiel/maxupicchu/ReaverSe/Spieler42
arv, DaBeast, DMoney	1.56	1	https://hanab.live/history/arv/DaBeast/DMoney
arv, DarthGandalf, TheDaniMan, wshull	1.56	1	https://hanab.live/history/arv/DarthGandalf/TheDaniMan/wshull
arv, Fey, jack67889, Onen	1.56	1	https://hanab.live/history/arv/Fey/jack67889/Onen
arv, HelanaAshryvr, Pablo-	1.56	1	https://hanab.live/history/arv/HelanaAshryvr/Pablo-
arv, Kyle, MangoPie	1.56	1	https://hanab.live/history/arv/Kyle/MangoPie
arv, Kyle, melwen, nishanoire	1.56	1	https://hanab.live/history/arv/Kyle/melwen/nishanoire
arv, MangoPie, TheDaniMan	1.56	1	https://hanab.live/history/arv/MangoPie/TheDaniMan
arv, TheDaniMan, yagami_black	1.56	1	https://hanab.live/history/arv/TheDaniMan/yagami_black
arv, joano580, TheDaniMan	1.56	1	https://hanab.live/history/arv/joano580/TheDaniMan
arv, joelw, TimeHoodie, yuto	1.56	1	https://hanab.live/history/arv/joelw/TimeHoodie/yuto
arv, joelw, newduke, sin_faith	1.56	1	https://hanab.live/history/arv/joelw/newduke/sin_faith
arv, kappatosity, nkkarpov	1.56	1	https://hanab.live/history/arv/kappatosity/nkkarpov
asaelr, Cadenza, MarkusKahlsen	1.56	1	https://hanab.live/history/asaelr/Cadenza/MarkusKahlsen
asaelr, Charlse, wump	1.56	1	https://hanab.live/history/asaelr/Charlse/wump
asaelr, ChristopheAF, Lanvin, newduke, RaKXeR, Wittvector	1.56	1	https://hanab.live/history/asaelr/ChristopheAF/Lanvin/newduke/RaKXeR/Wittvector
asaelr, ChristopheAF, eliclax, Lanvin	1.56	1	https://hanab.live/history/asaelr/ChristopheAF/eliclax/Lanvin
asaelr, Cocorifle, sin_faith	1.56	1	https://hanab.live/history/asaelr/Cocorifle/sin_faith
asaelr, DMoney, rachyrules, Wittvector	1.56	1	https://hanab.live/history/asaelr/DMoney/rachyrules/Wittvector
asaelr, Div, jeff10, TimeHoodie	1.56	1	https://hanab.live/history/asaelr/Div/jeff10/TimeHoodie
asaelr, Dr_Kakashi, Kyle, TimeHoodie	1.56	1	https://hanab.live/history/asaelr/Dr_Kakashi/Kyle/TimeHoodie
asaelr, Dr_Kakashi, Romain672, Valetta6789	1.56	1	https://hanab.live/history/asaelr/Dr_Kakashi/Romain672/Valetta6789
asaelr, Dr_Kakashi, kimbifille, piper	1.56	1	https://hanab.live/history/asaelr/Dr_Kakashi/kimbifille/piper
asaelr, Fireheart, IAMJEFF, Sucubis	1.56	1	https://hanab.live/history/asaelr/Fireheart/IAMJEFF/Sucubis
asaelr, Göttertöter, James, Sucubis	1.56	1	https://hanab.live/history/asaelr/Göttertöter/James/Sucubis
asaelr, Kyle, will.i.am	1.56	1	https://hanab.live/history/asaelr/Kyle/will.i.am
asaelr, MangoPie, newsun, Onen	1.56	1	https://hanab.live/history/asaelr/MangoPie/newsun/Onen
